"","LakeID","ATTRIBUTE","WETLAND_TY","1984-06-25","1985-06-28","1985-10-02","1986-07-01","1986-07-17","1986-08-02","1986-08-18","1986-10-05","1987-06-02","1987-07-04","1987-07-20","1987-08-05","1987-08-21","1987-09-06","1987-09-22","1988-06-04","1988-07-22","1988-10-10","1989-06-07","1989-08-26","1989-09-27","1990-06-26","1990-08-13","1990-08-29","1990-09-14","1990-09-30","1991-07-15","1991-07-31","1992-08-02","1992-09-19","1993-06-18","1993-09-22","1994-07-07","1994-08-24","1994-09-09","1994-09-25","1995-06-24","1995-07-26","1995-08-11","1995-08-27","1995-09-12","1995-09-28","1995-10-14","1996-06-10","1996-06-26","1996-07-12","1996-08-29","1996-09-30","1997-06-29","1997-07-15","1997-07-31","1998-05-31","1998-07-02","1998-07-18","1999-07-05","1999-08-22","1999-09-07","1999-09-23","1999-10-09","2000-05-20","2000-06-05","2000-06-21","2000-07-07","2000-08-08","2000-09-09","2000-09-25","2001-05-23","2001-06-24","2001-08-11","2002-07-13","2002-07-29","2002-08-14","2003-05-29","2003-06-30","2003-07-16","2003-08-01","2003-09-02","2003-10-04","2004-08-03","2004-09-04","2004-10-06","2005-06-19","2005-07-05","2005-07-21","2005-08-06","2005-09-07","2006-06-06","2006-06-22","2006-07-08","2006-08-09","2006-09-10","2006-10-12","2007-06-09","2007-06-25","2007-07-11","2007-08-12","2007-08-28","2007-09-13","2008-07-13","2008-07-29","2008-08-30","2008-09-15","2008-10-01","2009-05-29","2009-06-30","2009-07-16","2009-08-17","2009-09-02","2009-09-18","2010-07-19","2010-08-04","2010-08-20","2010-10-07","2011-07-06","2011-08-23","2011-09-08","2011-09-24","2013-05-24","2013-06-09","2013-08-12","2014-06-12","2015-08-02","2015-09-19","2015-10-05","2016-06-01","2016-06-17","2016-07-19","2016-08-04","2016-08-20","2017-06-04","2017-07-06","2017-07-22","2017-08-07","2017-08-23","2017-09-08","2018-06-07","2018-07-09","2018-08-10","2018-09-11"
"11",11,"L1UBH","Lake",63625.0414345032,62313.8250700983,64438.1094454203,65550.053124884,66234.8094674997,65908.3762098306,64549.066282343,66704.3422860513,62237.5464310445,NA,NA,56641.1757525418,NA,58073.1099828852,54168.7359365282,NA,28561.6098486618,49970.8978274949,54535.3847121712,53550.1701226504,49297.6391919088,56760.3984727418,56638.1751269304,51601.6408690364,60017.3472784119,57633.2266408576,57506.9846255323,60001.6225744284,52835.6271326888,55934.7779121026,61140.0236497233,62517.0246812187,61355.1660025126,58484.6397360863,59605.3449879759,55473.4231228826,57342.2750071459,NA,58344.6761819421,62215.6414155792,61912.3170664774,54644.4399794847,60096.7714476045,65468.070439834,64523.529161197,65718.9741120842,63812.9861502327,NA,64893.4597648594,66096.5280884631,66498.8013626907,64774.3380864436,66173.0628074356,63950.7767626477,66918.2867802864,66469.7785093462,NA,64880.5490684908,NA,NA,65729.1244652077,65214.8817376395,64858.9366548487,47562.195918694,NA,65210.8865169385,61675.6690669023,55146.1036657436,60198.7929092704,55078.0814445461,58439.4335327179,57245.2231062811,56737.8483849406,51893.9627290869,46013.2708768195,49548.1493918091,45931.2204947335,45340.71592114,NA,34440.892305515,34233.5645524143,NA,25711.4983994211,18408.7121146831,13972.8619142382,10374.7978503057,40287.0440512897,34194.7761943597,36771.4354458752,26470.7797649161,15860.8870648709,22385.1278265029,33575.2122272957,24216.4274599699,19715.5558735045,10935.8371915964,13931.596663643,NA,34937.3959293798,29353.1329311026,NA,8735.60482816919,NA,40409.217478855,44919.3210281832,42978.0516176718,37199.5890857995,38497.4366647839,33946.4442124475,28819.1203481065,23742.5770763343,19483.0769734323,NA,50999.3969107463,35227.193998915,34555.8917686757,22946.2947389899,34480.5707395757,35183.77866148,18302.1128591481,47643.1745334585,28124.4699789319,37853.2038505604,48148.7300633595,40518.0922108434,38898.6789297639,33139.1336712735,27500.0898008618,22603.0515283159,44540.4442101658,39921.4516181538,36889.1838501283,34689.4182067907,30334.4541093419,26732.2396207656,60431.563094579,NA,58069.2544200216,55803.3882801154
"12",12,"L1UBH","Lake",24890.6461435176,23486.7409885642,24387.8140264158,24631.0659719908,25232.7273151285,24413.1069975299,24542.8876334651,NA,23911.6946251073,NA,NA,24401.3328784711,24524.8237805772,24406.8131128846,24071.4181631162,NA,17351.1371549221,22479.2839363374,23255.9265302542,NA,21703.6707039256,24099.9118230899,23825.6456858148,21220.0325273527,23723.0515911286,23393.6577051685,23451.6310624563,23377.1534736012,21490.855851577,22327.9008063365,24261.2003064309,24058.3619268207,23582.7410203381,22596.5202497662,22650.2709124868,23034.1981263046,23929.0671394436,NA,22073.3751947196,23709.9892316017,24324.4237548551,20185.6333528954,24083.1060566992,23583.7198967936,23195.1817744507,23154.9704862439,23539.1557735566,25477.59456019,24868.6331702423,24669.1168246828,24414.4152170745,NA,25325.7621202056,24740.0190188256,25117.2767982032,25209.49675251,NA,24846.9895995024,NA,NA,24599.0957589179,24376.148222966,24808.0229670799,17393.5037527648,NA,24921.5245822081,23711.8929929346,20586.7309500349,22773.6294586844,21564.0832156934,22972.2140038107,23250.3554908352,22017.0363688975,20223.4116919158,18573.0409142508,19579.8282946364,19422.1104422668,20026.0234931029,NA,19807.2397491268,20017.406630437,NA,18449.60013962,17882.5878804258,16600.8436847746,15179.6580961404,18681.0730715595,15287.4716509783,19756.2391929382,15947.1640923989,12823.600111496,17006.3145979805,17069.2055053517,14217.8262573241,14115.9075689625,10935.767327704,10171.2758755012,NA,17102.1897858016,15636.6295444844,7423.18367151159,11907.6486209799,NA,17019.3072345928,18352.5173125426,17760.7802754613,16108.8196041695,17816.9850987711,16393.6366608806,14786.2879614855,13646.3294228319,13942.5484238433,NA,19315.4162298822,15374.4450392272,15476.8503697534,9028.13558242917,NA,17401.1611228012,12150.6511065446,18623.261041248,11540.0781896838,16662.7927701913,NA,17346.278923937,17184.5656970421,14535.15358245,12593.774634381,10670.0814081085,18234.7102241594,16825.3461326956,16402.6867461346,15625.8990580903,13013.8006911083,12028.9663705842,21057.0662417722,25436.3203937024,19105.0397305578,19413.7511963777
"13",13,"L1UBH","Lake",10497.4101186736,10423.3283804978,10565.7982399118,10413.9894635243,10180.5135988148,10294.5353766789,10219.1009101983,10866.8184345785,10325.7226398988,NA,NA,10397.9797254624,8992.42729060298,10473.9453548613,10506.6747788157,10078.0000697688,9414.27961335056,10128.8612314152,10282.2317521686,NA,7671.82610679772,10273.3066652642,10430.2954883136,5980.28375330822,10368.2354420224,10222.7233192448,10127.1520699423,10407.570230936,9863.18658335917,10004.8893911184,10550.6818418619,10504.3593883629,10431.8501978195,10257.7641202324,10154.8165536479,10376.9868217774,10189.1101276306,NA,9929.85032476733,10258.327223819,10561.3816243424,8744.30191336417,10486.8199367855,10395.1822497732,9224.97953399709,10413.9450851029,10356.7212866162,10777.7026312471,10191.3286135189,10233.3398005791,10569.9528040673,10534.3653716453,10577.7204670099,10645.1089008242,10668.8112641792,10661.8454709998,10861.29738115,10693.558032407,NA,NA,10551.3031533802,10561.3082171903,10378.3173888667,7864.48738259414,NA,NA,10586.3397096777,8853.71440530164,10135.5408980346,9287.83285250196,10001.4583536936,9980.67792005832,10124.2065329156,9799.99464077807,9660.67637784039,9643.69748072437,9405.59959423997,9250.6843855303,NA,9261.9040433366,9233.59357975664,NA,8873.79391196325,8521.79260999051,8020.36007139035,7498.97601406028,9883.09047593715,NA,9802.51611748681,9256.85736169279,8344.01310210962,9243.05783079182,NA,8787.00467168435,8629.59834066675,8236.88541756271,7653.27245892987,6944.06847513676,9138.00181857428,8979.6183704891,NA,7054.3439438234,NA,9362.67012570278,8993.28536892135,9308.03621012014,8862.86449499226,8834.74841398028,8993.12905697632,9344.64891433361,9313.32797972565,9043.35302644984,NA,9794.79381351516,9162.11894139805,8967.44736753948,9364.89947761423,8921.17931745469,9373.59523672881,9750.1511459156,9337.96257121985,7911.48299083533,9372.85715659902,9440.63361026003,8880.09237574155,9238.19171541176,9224.54773691661,9491.36217890938,9235.72312783657,9416.24185371769,9587.51234467402,9589.84691853435,9607.58603899963,8744.21250530474,8314.90684138403,NA,9863.07937758345,9669.54006801577,9726.69387336167
"14",14,"L1UBH","Lake",39.780238816197,38.4598070966713,47.5991083514789,32.1314577720607,33.1095311884694,39.5739762791347,41.9211789366977,NA,41.3701765154806,NA,NA,35.3749941768902,45.6535342790841,38.8047552212369,46.3091403168934,35.3645916719705,41.0289212167828,NA,38.3731148470582,NA,47.2345255214566,37.4314376825853,43.2436181876713,NA,46.7712994497932,48.4191553516586,40.4160846810259,42.4345311087611,33.8426011927618,46.957751481108,38.0781555188119,45.2185071774414,37.0490794958071,39.3176298237772,NA,44.382214256282,38.3267673661084,NA,44.5943408030849,41.6194675048106,46.0907971342428,42.9900277790954,50.8038635864028,39.2350850065291,35.7944268939646,42.2310341032134,43.9145558677151,49.2161358010059,36.9165886907598,35.9391935305029,12.6388832646084,36.3649365210614,37.7892517995307,34.0234367538527,41.119803306905,42.3765718355946,42.8323784948605,48.7145982054337,NA,35.56060400618,37.4154733986883,35.0096727483459,36.4913427348644,24.4507558401104,NA,44.9190585921026,37.8781596723195,34.3208717578543,38.1101239603397,38.6229746339486,36.7231371684785,38.0862599079125,33.5163013857091,30.5084920735167,32.0757670396582,34.7250118127254,41.2356407740451,50.846809523092,36.9334609694457,45.5741770012768,46.2875968839917,32.8960099426666,35.9179666089287,28.7766425425927,33.6660735400135,40.748655860359,31.6940791460005,34.8426153353261,36.6426028964254,38.6807346151628,40.673512513804,49.2264630028665,35.7024182220068,29.8894151107024,27.4527937433934,39.5498729520482,42.3898675416844,42.8436034803093,34.1355669622483,40.1244120905692,NA,43.8734863343185,33.5832386040632,40.850223113864,32.8451343611011,30.5769472787253,41.4071615801253,45.44508655052,45.4235441663592,35.8004734473288,35.8820733452501,41.553602754855,NA,35.6737306658099,41.309272573538,43.2336825852688,45.6373070228462,39.3359805014518,38.3585066582451,40.727327881881,NA,36.1013029873363,48.780147189918,47.9726279158914,36.3644394256517,33.4072533962351,NA,38.5124273296119,40.641980064769,35.9404102230217,34.5019760423474,36.3029309712287,41.2990175017147,39.1688571093959,NA,35.8711147738598,39.435320699689,36.0367584796498,46.3752141477243
"15",15,"L1UBH","Lake",85352.665426768,83897.5672024694,83897.6588957584,83753.7303642383,86907.6939188577,86842.4202737798,85770.2293566265,NA,84369.8225295541,NA,NA,84413.7591296698,86231.4304815597,83750.6557083618,83942.2809567597,85247.1725109187,82236.8142733573,86919.4825396394,NA,NA,83036.8471425354,86068.232494518,85245.7059686836,NA,87890.0322876949,87444.1572622438,83530.1746728115,84366.5617207726,65995.5288273016,82155.1863550486,85124.3573548655,85471.7449969981,81472.0673296875,83327.1237744373,NA,86938.2552221333,84739.0535315788,NA,81207.5201439488,85348.7739237155,85640.5040632411,82319.2219319599,86550.4253102006,83543.8772628184,80441.9755937494,83587.2607725698,83199.1517933553,NA,83359.0674385601,83426.6759635246,NA,85185.1075430856,84657.0933780593,82074.3458108359,82992.1039741728,84964.3481088421,85351.3779369752,86118.0692038205,NA,73137.9742383472,76832.0404310464,83403.0384723739,81100.4824672575,60390.5351997963,NA,85287.8257834017,83569.3577078542,73381.5488155065,82231.1056297989,81792.4150700946,83346.5272630675,82959.2943207299,83568.4699741967,77317.4705548201,80810.3984227745,81328.8149693215,84221.8560096358,84798.6228872627,83222.2238670457,81453.3541396243,84081.8338448805,82379.1581307304,80697.00005373,82387.0172762016,82792.5977507803,82980.8251556175,84406.1348658136,82218.6343148574,82887.0060086607,79840.6726001964,76115.5010399045,88514.968927388,81531.3284410525,77846.4804653425,82129.4036106048,83203.5736170996,82294.4162395027,82329.4601332739,82380.9239162155,81058.9733954342,NA,83441.9363374647,NA,84216.7388305539,83145.6189423994,81313.8282020505,83463.0121334581,83494.6902250505,83427.811392912,82481.9985891014,82552.7281963206,83066.6846309207,NA,84111.3608508261,82899.6600049271,80032.496816628,84380.8633089143,87072.117818228,85817.1328955366,83196.5817840834,NA,79080.1568314989,89018.4905909867,NA,87235.7226704038,84843.5068633403,NA,84275.297379926,83518.450771955,88120.5036499217,84775.3523896743,84945.0520946069,85375.2825760275,78305.8563670882,NA,86819.4400985008,84451.3010243085,86090.3675757199,85052.5989479211
"16",16,"L1UBH","Lake",403.941527110822,424.945267179614,392.224784288972,478.710811426833,453.006449022181,489.918671434775,354.532741476905,472.236378992447,513.631818076442,NA,NA,295.446263117596,399.613032552177,451.867212259314,422.477126207547,470.432438371099,384.095559541008,354.333145340462,443.736256165433,NA,358.41234927501,416.428137901737,482.328081690581,NA,382.322963494115,455.014906805017,429.235606687846,449.813175352461,380.068129223647,434.02069443559,477.547008581643,383.199454795397,490.463362611385,455.849015916268,448.707960185505,401.205487947846,357.176910465556,385.219005205856,455.635703857395,353.165414781782,335.895965144654,408.971628653492,415.531915866519,431.088106557828,428.827113578876,334.992336113136,266.110721420511,455.543674987931,428.752782396583,459.978367928647,NA,453.217596092187,488.762024550573,433.001097032414,379.891545806702,452.930982468696,202.575151327337,421.145975744075,NA,304.897708790393,489.241090183273,341.862413688467,451.534260476415,237.659239762685,NA,414.258506057761,417.628991455803,336.187193940151,427.662336064016,434.561565087221,438.488073533015,469.178942618249,469.132396556077,426.195645894966,402.635206573501,422.328230624202,452.944047643555,415.045148947546,395.365280436182,455.493621376024,427.517176972623,NA,485.775674336629,509.098395452903,487.45683951343,437.358326017577,393.286767857956,419.464058201075,416.77612906092,439.677988097827,404.682192907844,470.3479845731,401.440696405077,428.383968171991,390.354734754181,418.206758396287,445.429887697931,NA,435.494428363063,460.408688364913,NA,466.498600921185,NA,444.321264168566,521.54092027846,440.506598881519,466.309265032111,490.292530107273,455.772827979757,413.756089516608,373.937305580501,470.559398175874,NA,477.186495377958,419.462530543296,459.888466465713,451.038626079383,441.697410250184,566.819918100705,460.222455883049,NA,473.345100105184,452.367971181294,430.098301761797,471.818304647464,546.01031188412,403.471985201073,475.797570617657,348.834555524313,526.749733648993,446.244737991166,490.546221762644,500.076315175218,501.983703159679,NA,NA,559.831091888618,550.2843653772,NA
"17",17,"L1UBH","Lake",3324.69715391148,3321.26601312606,3473.60476056861,3545.50390852364,3575.53304338781,3492.7326799785,3400.86547757809,3710.72191544362,3805.20836257756,NA,NA,3493.26289230234,3394.25264829242,3431.42569978982,3307.83195381261,3626.69645256527,2816.14653326369,3146.8009426765,3569.0432362914,NA,3070.80315109729,3540.96939411744,3547.27168150445,NA,3179.91605063425,3282.11094042491,3485.1332723056,3276.96183338234,2960.46568682514,3138.57016866837,3778.66353828528,3546.26461311742,3618.78177152808,3206.12402462632,3267.2053818152,3341.37697685992,3531.17850751636,2554.67161998378,3350.81145674069,3573.53375706283,3611.93162178983,3085.1667724098,3455.6510498052,3663.86387512844,3258.87869130807,3655.89193495344,2404.06327495606,3669.97225156564,3610.98825621523,3480.2010652035,NA,3550.0224164978,3738.77921479251,3541.37171412964,3427.63198151639,3564.26890493145,877.633333023011,3295.34796158959,NA,2401.96903948848,3542.14358395895,3638.38868035801,3415.46967324366,2184.68737629307,NA,3479.80368632065,3550.71315312368,2883.74698907979,3058.00338054352,3265.94242054796,3413.21316360257,3363.3926939343,3489.93175065351,3163.60417999339,3137.6516352995,3034.33056637721,3068.50394949978,3207.14659470485,3209.96763406024,3447.03345906129,3374.16447499018,NA,3531.89073428915,3552.98152739752,3409.14035899029,3225.25099071664,3480.10820235542,3279.96058516813,3614.29919716505,3176.03024928838,2981.11630023329,3444.93604784518,3268.23515019734,3153.66899033694,2931.51806523422,3043.79386673141,3036.80549750614,NA,3340.93292375841,3432.97657765515,NA,3137.44331604348,NA,3504.4794250679,3592.43569581353,3444.89826107774,3384.26522478065,3445.26216565859,3306.10699646792,3248.12353024626,3120.28582822248,3321.59678465408,NA,3542.4590713484,3252.76360143642,3233.58574388438,3174.60582527311,3567.64721205887,3743.48323413657,3537.44070237659,NA,3143.41759773867,3745.35773586722,3717.96497104013,3331.38410658022,3554.26768005141,3460.58154839168,3486.34697431984,2943.81530263607,3631.33866316978,3605.20115004535,3540.25785979217,3450.71784683512,3272.28582385486,NA,NA,3798.00396680475,3667.30716198992,NA
"18",18,"L1UBH","Lake",187.60398097429,201.53559176069,207.532606327223,185.025540856532,207.231893557819,196.837548590496,193.812910093469,208.361113587949,217.914594765456,NA,NA,198.76002723132,180.935481184024,200.27300730516,204.627231365968,211.900879911972,160.114224697472,181.453361125186,203.776135072162,NA,177.159030553452,185.70510349522,206.557406088082,NA,201.781818113667,201.650391160687,179.107767581294,205.755545609215,173.082234677072,186.626981560351,218.783483599036,202.492554000224,203.918598507049,187.608023665815,190.101831737459,195.190889273312,206.391770749456,156.351049267875,196.567472969233,182.204080063444,212.306448893287,164.410724557644,194.665936632127,217.655950995262,185.634075897408,213.519045893209,132.139916420392,200.47725223822,189.650685671871,172.572908992686,NA,151.461631124141,200.313982289609,189.684452045323,167.060919744451,196.256035168057,41.9165931604109,185.239755501877,NA,124.728051426637,180.590985719407,208.267474205114,183.914787038312,119.722846054326,NA,198.645519288532,162.443964347298,150.244736763196,139.484211002754,187.202251774712,153.623230397764,208.241372344013,189.111342257583,188.949762439677,171.490037807449,186.602796384409,190.703785680927,195.720687944902,198.050553688001,209.257222861938,207.82588329325,NA,181.512494083031,212.213901897333,206.246694213668,200.831759317275,194.536705357361,181.002102114174,207.316620153134,192.827211566133,178.364067544196,207.428332624182,177.889478297622,185.671884724061,176.934210656274,177.531487328817,181.830276884389,NA,179.623113565629,207.037321280976,NA,210.447639311557,NA,181.112431864712,194.6404566316,188.878827824398,196.975196796461,207.36700155386,192.099308328745,187.613158542002,166.705186879005,195.935174314427,NA,198.952652734406,199.143655653131,191.20874510489,193.723168396935,198.903248518736,209.071446327135,191.181055890947,NA,183.371767411654,222.879891669082,216.26505654468,192.496348373838,186.632526338905,194.204345741026,201.130490377343,176.092278759772,209.746136455774,211.357925443644,197.493782563959,206.167332761944,193.982811600767,NA,NA,217.120375429778,225.395494945452,NA
"19",19,"L1UBH","Lake",8767.04273585235,9132.18998572235,9230.47821607388,9252.60078292781,9186.08559824373,9368.45539985018,9100.33032764116,8804.7110330873,9451.09601816586,NA,NA,9134.25651132695,NA,9265.31267830059,9331.38487368591,NA,7817.61182703194,8498.61661721497,9047.54370517021,NA,8486.94010954382,9083.85901881782,9115.89259633613,NA,9474.97962528729,9107.12847562736,8913.67126430308,9193.52861462793,7985.89679702459,8461.25845532379,9305.38867761737,9047.95190582707,9036.63801418891,8753.08962232643,8829.94747852979,9066.11688115687,9183.84473429255,7286.61287793837,8894.39770377448,9335.78581662353,9343.2337190481,8478.76530750368,8670.48099758696,9092.96427751877,8331.94087357013,9218.44697123577,6545.46469091079,9336.15830182247,9054.17036718971,9094.47870259791,NA,9063.52348300668,9210.57581132214,9008.46939481883,9264.09101486024,9394.91175329273,NA,8982.83888061459,NA,6147.76769577528,9007.01276003158,9339.37825748962,8976.73532672768,5890.46489805265,NA,8965.32627360606,8788.53118902138,7659.65833309555,8493.88292384895,8816.44892417882,9229.71462638973,9189.9414680923,8973.31560541776,8629.57965158691,8203.67293958394,8727.83045537247,8873.64518530699,8861.60479674977,8849.4204295707,9182.553601674,9104.03423722027,NA,9182.19649798013,9269.15751083813,9029.99608478054,8925.77802379421,9005.59366003122,8870.59304409042,9214.28702805591,8685.88375941448,8055.1862017053,9272.41825859837,8729.8856758221,8164.52060931686,8640.03983385893,8619.55976225814,8653.98399298477,NA,9069.66677119065,9073.34403645135,NA,9219.76840218398,NA,8691.59528930927,8996.9913352794,9015.69915222367,9037.32301882891,9240.48460588,9000.95655031795,8821.56752518402,8976.30848027558,8783.4004708807,NA,9082.368919252,8905.42993268106,8552.20463077555,8907.66924191175,9017.22169988528,9071.26442281905,9355.12252483063,NA,8831.67477662096,9822.44449021408,9812.81819206199,8654.27962654145,9405.52831828147,9154.80206132419,9515.99418344545,8398.07956931929,9467.58385023027,9443.55826030778,9349.45870329938,9600.53371110479,8770.98336032176,NA,NA,9540.51904631886,9674.96762744737,NA
"20",20,"L1UBH","Lake",10531.5729245286,10626.9721912985,10705.927668286,10538.7366466282,10854.4070720395,10805.4521905354,10586.6570534964,10946.9662923593,10429.9957324095,10463.8945230558,NA,10637.6593479937,152.313772804047,10774.6826288693,10905.8750982998,NA,9674.687945138,10307.4734482586,10295.89204617,10832.0813971618,10135.8810422377,10439.1233393067,10618.1465728341,NA,10747.0581004588,10294.9774426022,9058.58970422811,10511.3062288001,9032.71585554038,10246.6654536084,7547.24944836877,9436.11352500223,8891.44401278661,9210.03842411968,NA,7868.44454093205,6302.94810561957,NA,8091.61117434129,7437.68396048613,9240.4926375235,7423.72588143992,10121.2291729992,8461.37811928736,NA,7462.16286858235,7092.66162610256,8486.08207853703,NA,8340.04171329731,7449.87398549032,8021.52539176079,3989.4669449034,5751.6370805554,8711.76231985183,5164.41995870608,9877.27305739203,6013.20370560395,NA,NA,7405.07491479352,6981.83129959995,NA,4296.79055913383,9928.59656773133,6966.73000404869,8518.20040862178,7605.43902551225,6704.16291353897,6421.42025562589,9066.00561135929,9729.38751517171,7518.35826137076,NA,8365.41866553654,8457.32875133171,7829.95350996873,9948.76809506254,10114.9698964879,10433.3770015595,9979.30538782142,10119.5873661202,10372.8360205764,10280.2657014425,9936.93917445091,10376.8473934341,9188.04394753169,NA,8989.41269741829,8558.84372461826,8499.36011527716,10357.4764000746,9408.37998757377,9858.30332771922,9783.33289249268,9771.06689864323,9580.17888106634,NA,10561.1531410536,10400.7415241468,NA,9652.23133063048,NA,10460.225358518,10543.7580883779,10332.4710432437,10394.6381751355,10528.9019591469,10547.3112424379,10626.781117569,10503.5251334548,10289.6636865635,NA,10686.4714073108,10548.177134742,10409.8746382803,10767.9813009142,10546.6659790451,9652.02795581581,10872.3036369456,8846.66002845104,8687.49339039221,11136.7047941964,NA,3411.40626068527,NA,10820.9892666944,11071.73704763,11004.497999462,10897.6979592526,10786.3973290439,10820.8715849639,11106.3121709052,9994.5893126528,9032.4763542671,NA,10839.9611001746,11062.0309571559,10200.5091551979
"21",21,"L2ABG","Lake",12196.4849458881,12600.3464952159,11974.2850620499,12301.2140849255,12847.744606511,NA,12755.5494789582,12710.2198655795,12110.3609189939,NA,NA,11235.1032434953,11919.5961280257,11904.3115863035,12075.5505058023,12537.6805274073,12097.0159019131,11605.5847222808,NA,NA,11558.9230169857,12021.1308475397,12702.0771148573,NA,12310.6709979318,12142.3821066373,12410.5286281028,12594.7451773516,NA,12002.7254463489,12862.0219394532,12539.2790905392,12173.2231704198,NA,12162.7877134809,11972.2435923947,10372.6132661725,NA,NA,11696.9448327935,12288.6226020503,11832.4014021889,12712.009950631,11533.4126449765,12156.2059876159,11480.4417699304,11789.8545950879,NA,11704.6711164967,12637.3377910569,11881.6036323173,12013.6717522361,12069.3547316685,12243.8337980082,11439.6689742925,12202.7643651565,NA,12508.6747975232,NA,NA,12059.4840267475,11516.2625519371,12450.240874875,10166.6446719932,10435.4592244793,12596.4228048685,12118.3742524841,10584.4346750228,12035.3563851676,12092.0256816014,11966.8946705922,12408.7974473557,12069.4174630637,12070.3178362517,12325.6751139337,12340.0465508726,11912.5647076435,12417.9345616725,12000.3754305418,12341.7825015985,12312.6404691229,NA,12178.3498390707,12588.940835668,11956.5871267684,12710.3603762128,11889.0131807281,11277.7331234639,12213.7662009876,12100.0532115989,NA,12645.389866617,11255.5147487096,11934.9488379015,11455.1059685795,12134.2213482111,12119.8409682784,12547.5337479189,11906.1231156904,12008.8720782712,NA,12177.0556261237,NA,11757.7540571084,12123.415300792,11237.4692909297,12196.4005326248,10904.7379972003,12081.4118158405,11730.9588804002,NA,11988.7696002574,12222.8091577615,12274.4978700754,NA,12071.3580730523,12608.5376955825,12242.4050965524,12018.9181199843,11984.626939348,11582.6556950976,11814.9358135563,12210.4573716318,12483.3590288192,NA,12127.5237856987,11439.1859427175,12361.9897242391,11887.2380836026,12323.5402586163,11990.5673076768,12236.4316955567,12507.3821532149,11961.0901304381,11205.7747195628,NA,12066.0195517696,11991.0956595933,12812.4521350204
"22",22,"L2ABG","Lake",5726.61324473788,5906.59982788707,6126.93994370495,6177.69165049713,6327.84286940952,6206.41453778804,NA,6258.42364466677,6124.31274688778,NA,1869.1971786738,6046.65774397655,5911.83815135688,6017.97233689789,5881.73130299495,5316.42036877303,4811.55621134247,5376.34853456412,NA,NA,5032.45332003595,5345.9098684354,5899.97960353459,NA,5731.05449625252,5110.01480740103,5646.97335510813,5444.84403234202,NA,5966.32351980393,5594.25395115447,5819.52105572337,5498.03327361793,NA,5990.83520837557,5486.43970412281,NA,NA,NA,4983.63419515649,5415.99714655951,4429.41761023117,6365.73010890061,5492.6336338269,5481.07529973124,5442.17946354719,5639.57278297016,4925.69338403912,3187.57892698021,5430.67128482127,5313.27024902465,5613.18619575217,6079.72552347537,5763.58759421829,5728.2491680683,5387.24264589553,NA,6325.53844342383,NA,NA,5071.05943278056,5369.96579368463,5505.27376121749,5158.65540248138,NA,6240.43731370232,5996.70618403288,5551.87457367277,5483.36740678255,5643.11930473241,5859.18067942998,6045.13869686994,5857.68645051753,5617.22008186942,5707.4201418759,5485.3381324295,5701.27136067626,5845.19386229105,NA,5749.89998093789,5789.41471766382,NA,5568.32435464545,5692.70705861118,5944.79237770707,5894.21715109031,5379.62874553482,NA,5813.02987730235,5305.1498621699,NA,5842.19426965297,4970.21234757188,5243.45292717132,5134.1163607102,5110.54763449662,5007.20848650852,6099.27212904412,5379.78159085366,5360.7676575333,NA,5618.67354196847,6099.18387223044,6150.17860653443,5803.37777126567,5268.80894760075,5513.81332196916,5148.58743795383,5456.99114191518,5252.64276490765,NA,5705.54165116722,5557.95346721587,5473.62074625154,NA,5841.18597992613,5592.63612127307,5723.99390036553,4507.17312943503,5286.89837305774,4745.51630501751,5377.99528687895,6182.24929922872,5500.25470486493,5457.18080745955,5350.53510476722,4699.03977570683,5035.27679961717,5664.41318414896,5212.21601983486,4539.79840883825,4963.11929006619,5346.5883853668,5346.66596319675,5229.99504123863,NA,5007.65668258447,5645.7996540267,6010.13854071952
